Time,Pressure,single,double,triple,move
2000/12/21,10871,10946.6564,11084.62337,11250.34064,10939.33333
2000/12/22,11131,10923.95948,11043.23328,11200.62546,11120
2000/12/23,11358,10986.07164,11007.45114,11153.40781,11414.33333
2000/12/24,11754,11097.65015,11001.03729,11109.62081,11170.66667
2000/12/25,10400,11294.5551,11030.02115,11077.04575,11725
2000/12/26,13021,11026.18857,11109.38133,11062.93837,12168.66667
2000/12/27,13085,11624.632,11084.4235,11076.87126,13041
2000/12/28,13017,12062.7424,11246.48605,11079.13693,13075
2000/12/29,13123,12349.01968,11491.36296,11129.34167,12981
2000/12/30,12803,12581.21378,11748.65997,11237.94805,12883
2000/12/31,12723,12647.74964,11998.42611,11391.16163,12644
2001/1/1,12406,12670.32475,12193.22317,11573.34098,12466.66667
2001/1/2,12271,12591.02733,12336.35365,11759.30563,12265.66667
2001/1/3,12120,12495.01913,12412.75575,11932.42004,11545
2001/1/4,10244,12382.51339,12437.43476,12076.52075,11478.66667
2001/1/5,12072,11740.95937,12420.95835,12184.79496,11570.66667
2001/1/6,12396,11840.27156,12216.95866,12255.64397,12398.66667
2001/1/7,12728,12006.99009,12103.95253,12244.03838,12731.66667
2001/1/8,13071,12223.29306,12074.8638,12202.01262,13090.66667
2001/1/9,13473,12477.60515,12119.39258,12163.86798,13427.33333
2001/1/10,13738,12776.2236,12226.85635,12150.52536,13679.33333
2001/1/11,13827,13064.75652,12391.66652,12173.42465,13889.33333
2001/1/12,14103,13293.42956,12593.59352,12238.89722,14093
2001/1/13,14349,13536.3007,12803.54434,12345.30611,13828.33333
2001/1/14,13033,13780.11049,13023.37124,12482.77758,13995.66667
2001/1/15,14605,13555.97734,13250.39302,12644.95568,14089.33333
2001/1/16,14630,13870.68414,13342.06831,12826.58688,14623.66667
2001/1/17,14636,14098.4789,13500.65306,12981.23131,14627.33333
2001/1/18,14616,14259.73523,13680.00081,13137.05783,14602.66667
2001/1/19,14556,14366.61466,13853.92114,13299.94073,14584.33333
2001/1/20,14581,14423.43026,14007.72919,13466.13485,14611
2001/1/21,14696,14470.70118,14132.43951,13628.61315,14641.33333
2001/1/22,14647,14538.29083,14233.91801,13779.76106,14747.33333
2001/1/23,14899,14570.90358,14325.22986,13916.00815,14343.33333
2001/1/24,13484,14669.33251,14398.93198,14038.77466,14329.66667
2001/1/25,14606,14313.73275,14480.05213,14146.82186,14187
2001/1/26,14471,14401.41293,14430.15632,14246.79094,14351
2001/1/27,13976,14422.28905,14421.5333,14301.80055,13969.66667
2001/1/28,13462,14288.40233,14421.76003,14337.72038,13515
2001/1/29,13107,14040.48163,14381.75272,14362.93227,13154.33333
2001/1/30,12894,13760.43714,14279.37139,14368.57841,12976.66667
2001/1/31,12929,13500.506,14123.69112,14341.8163,12842
2001/2/1,12703,13329.0542,13936.73558,14276.37875,12803.66667
2001/2/2,12779,13141.23794,13754.43117,14174.4858,12493
2001/2/3,11997,13032.56656,13570.4732,14048.46941,13068.33333
2001/2/4,14429,12721.89659,13409.10121,13905.07055,15185.33333
2001/2/5,19130,13234.02761,13202.93982,13756.27974,17727.33333
2001/2/6,19623,15002.81933,13212.26616,13590.27777,19712
2001/2/7,20383,16388.87353,13749.43211,13476.87429,20470.33333
2001/2/8,21405,17587.11147,14541.26454,13558.64163,21194.66667
2001/2/9,21796,18732.47803,15455.01862,13853.4285,21419.33333
2001/2/10,21057,19651.53462,16438.25644,14333.90554,21099.66667
2001/2/11,20446,20073.17423,17402.23989,14965.21081,20693.33333
2001/2/12,20577,20185.02196,18203.5202,15696.31953,20031.66667
2001/2/13,19072,20302.61538,18797.97073,16448.47973,19969.33333
2001/2/14,20259,19933.43076,19249.36412,17153.32703,19929.33333
2001/2/15,20457,20031.10153,19454.58411,17782.13816,20242
2001/2/16,20010,20158.87107,19627.53934,18283.87195,20161.66667
2001/2/17,20018,20114.20975,19786.93886,18686.97216,19898.66667
2001/2/18,19668,20085.34683,19885.12013,19016.96217,19707
2001/2/19,19435,19960.14278,19945.18814,19277.40956,19335
2001/2/20,18902,19802.59994,19949.67453,19477.74313,19061.66667
2001/2/21,18848,19532.41996,19905.55215,19619.32255,18813.33333
2001/2/22,18690,19327.09397,19793.6125,19705.19143,18221.33333
2001/2/23,17126,19135.96578,19653.65694,19731.71775,18186
2001/2/24,18742,18532.97605,19498.34959,19708.29951,18153.33333
2001/2/25,18592,18595.68323,19208.73753,19645.31453,18704.33333
2001/2/26,18779,18594.57826,19024.82124,19514.34143,18796
